nome,lista,link
RE 268001 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9680&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA13>
RE 524552 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9681&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA14>
RE 199704 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9682&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA15>
AI 793722 EMB.DECL. NOS EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9683&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA16>
ARE 656303 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9684&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA17>
ARE 663604 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9685&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA18>
AI 804466 EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9686&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA19>
AI 779466 EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9687&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA20>
RE 634610 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9689&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA21>
RE 593895 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9667&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
RE 539676 EMB.DECL. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9668&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
RE 581137 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9669&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
AI 817119 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9672&amp;data=13/03/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA9>
ARE 657434 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9691&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
RE 466400 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9706&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA10>
AI 846345 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9707&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA11>
ARE 666088 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9708&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA12>
ARE 640470 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9711&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA14>
AI 764012 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9712&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA15>
AI 845223 EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9718&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA16>
AI 847850 EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9694&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
AI 849045 EMB.DECL. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9698&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
AI 802459 SEGUNDO  AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9700&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
AI 847110 EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9702&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
AI 782903 SEGUNDO  AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9704&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
AI 806329 EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9705&amp;data=13/03/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA9>
AI 839993 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9719&amp;data=13/03/2012&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
AI 842351 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9720&amp;data=13/03/2012&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
AI 831435 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9721&amp;data=13/03/2012&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
AI 712435 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9722&amp;data=13/03/2012&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
AI 830931 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9724&amp;data=13/03/2012&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
AI 837837 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9725&amp;data=13/03/2012&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
RE 589199 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9331&amp;data=28/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
RE 603476 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9332&amp;data=28/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 656851 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9333&amp;data=28/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
ARE 641425 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9334&amp;data=28/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
RE 635379 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9335&amp;data=28/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
RE 410362 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9336&amp;data=28/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
RE 603730 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9337&amp;data=28/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
RE 394499 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9339&amp;data=28/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA9>
RE 668726 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9325&amp;data=28/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
RE 661790 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9326&amp;data=28/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
ARE 668294 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9327&amp;data=28/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
AI 831657 AG.REG. NOS SEGUNDOS EMB.DECL. NOS EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9329&amp;data=28/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
AI 848930 EMB.DECL. NO AG.REG. NOS EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9330&amp;data=28/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
AI 776295 EMB.DECL. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9340&amp;data=28/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
AI 517428 EMB.DECL. NO AG.REG. NOS EMB.DECL. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9342&amp;data=28/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
RE 612920 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9343&amp;data=28/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
ARE 641586 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9309&amp;data=28/02/2012&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
AI 834727 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9310&amp;data=28/02/2012&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 652745 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9228&amp;data=14/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
ARE 658589 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9229&amp;data=14/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 399228 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9230&amp;data=14/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 475948 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9231&amp;data=14/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
RE 631188 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9232&amp;data=14/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
RE 574636 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9218&amp;data=14/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
RE 655125 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9219&amp;data=14/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 655518 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9220&amp;data=14/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 634468 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9221&amp;data=14/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
RE 486306 SEGUNDO  AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9222&amp;data=14/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
RE 609526 AG.REG. NOS EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9224&amp;data=14/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
AI 849529 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9209&amp;data=14/02/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
RE 656982 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9210&amp;data=14/02/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 558597 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9141&amp;data=07/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
ARE 650359 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9097&amp;data=07/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 650483 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9096&amp;data=07/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 628811 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9098&amp;data=07/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
RE 606999 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9099&amp;data=07/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
ARE 657310 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9100&amp;data=07/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
RE 375234 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9101&amp;data=07/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
RE 238790 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9102&amp;data=07/02/2012&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
RE 661258 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9103&amp;data=07/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
ARE 654719 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9104&amp;data=07/02/2012&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 629572 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9105&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
AI 833714 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9142&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1.1>
RE 423091 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9143&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1.2>
AI 850575 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9144&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1.3>
AI 843289 EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9117&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA10>
RE 591599 EMB.DECL. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9118&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA11>
RE 599042 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9107&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 631903 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9108&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 595251 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9111&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
RE 595251 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9147&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4.1>
AI 551417 EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9112&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
AI 748648 EMB.DECL. NO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9113&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
RE 385043 AG.REG. NOS EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9114&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
AI 833132 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9115&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
AI 853268 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9116&amp;data=07/02/2012&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA9>
AI 848031 AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9093&amp;data=07/02/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
ARE 664233 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9120&amp;data=07/02/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 599222 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=9122&amp;data=07/02/2012&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
